accx,accy,accz,grox,groy,groz,magx,magy,magz,count
0,152,7164,58,637,-493,0,0,0,612
-12,124,7172,57,704,-514,0,0,0,613
-32,96,7160,42,653,-559,0,0,0,614
-28,76,7188,62,698,-498,0,0,0,615
-64,80,7076,118,620,-514,0,0,0,616
-44,68,7108,90,717,-502,0,0,0,617
-108,128,7100,75,690,-544,0,0,0,618
-172,160,7088,126,691,-518,0,0,0,619
-32,80,7152,98,682,-508,0,0,0,620
-68,148,7076,98,696,-509,0,0,0,621
-4,96,7124,118,677,-484,0,0,0,622
-44,120,7164,123,616,-515,0,0,0,623
-28,136,7112,52,715,-548,0,0,0,624
-68,64,7120,41,665,-531,0,0,0,625
-72,72,7100,64,655,-514,0,0,0,626
-48,120,7080,62,714,-493,0,0,0,627
-68,88,7064,95,691,-555,0,0,0,628
-56,148,7160,83,698,-503,0,0,0,629
24,88,7128,114,666,-479,0,0,0,630
-8,36,7100,49,679,-521,0,0,0,631
-60,60,7088,33,687,-465,0,0,0,632
0,52,7064,93,701,-523,0,0,0,633
-36,88,7124,37,682,-493,0,0,0,634
-4,60,7192,93,625,-535,0,0,0,635
-60,92,7048,80,734,-505,0,0,0,636
-24,28,7124,90,684,-564,0,0,0,637
28,64,7196,70,638,-519,0,0,0,638
24,64,7140,41,653,-523,0,0,0,639
-16,84,7060,80,685,-502,0,0,0,640
4,140,7140,41,651,-517,0,0,0,641
-48,124,7072,81,665,-527,0,0,0,642
-8,108,7156,53,646,-508,0,0,0,643
-48,112,7124,49,651,-460,0,0,0,644
-40,72,7088,63,705,-469,0,0,0,645
-92,136,7192,78,675,-446,0,0,0,646
-76,100,7144,93,713,-579,0,0,0,647
-76,100,7068,72,686,-543,0,0,0,648
-92,124,7128,114,709,-453,0,0,0,649
-48,124,7164,101,682,-518,0,0,0,650
-44,80,7176,75,670,-533,0,0,0,651
-68,100,7076,45,662,-457,0,0,0,652
-4,120,7096,85,635,-583,0,0,0,653
-76,104,7220,92,682,-505,0,0,0,654
-84,140,7148,27,666,-534,0,0,0,655
-92,108,7180,80,712,-509,0,0,0,656
-72,128,7096,98,653,-496,0,0,0,657
-84,112,7100,124,714,-502,0,0,0,658
-4,128,7176,58,681,-489,0,0,0,659
-72,68,7152,86,720,-530,0,0,0,660
-40,92,7088,54,648,-496,0,0,0,661
-40,120,7148,35,630,-501,0,0,0,662
-84,116,7092,128,685,-505,0,0,0,663
-88,60,7140,57,653,-548,0,0,0,664
-12,104,7148,127,651,-399,0,0,0,665
-20,108,7088,73,686,-529,0,0,0,666
-24,56,7120,22,659,-494,0,0,0,667
-48,92,7276,45,648,-490,0,0,0,668
-44,72,7096,60,657,-490,0,0,0,669
0,136,7076,82,686,-489,0,0,0,670
-52,156,7176,34,642,-522,0,0,0,671
-28,140,7100,123,693,-556,0,0,0,672
-44,48,7156,85,686,-538,0,0,0,673
-44,116,7108,97,697,-481,0,0,0,674
-36,176,7120,23,698,-518,0,0,0,675
-76,92,7052,106,671,-470,0,0,0,676
-112,68,7172,100,707,-537,0,0,0,677
-104,108,7064,54,699,-561,0,0,0,678
-88,96,7048,74,719,-485,0,0,0,679
-16,20,7116,82,689,-526,0,0,0,680
-108,112,7052,107,698,-531,0,0,0,681
-32,140,7184,37,672,-540,0,0,0,682
-48,116,7192,68,648,-508,0,0,0,683
-68,96,7116,21,686,-491,0,0,0,684
-80,76,7104,61,671,-543,0,0,0,685
-44,56,7156,63,641,-570,0,0,0,686
-52,144,7060,78,675,-545,0,0,0,687
-24,92,7152,76,641,-529,0,0,0,688
-16,88,7148,83,661,-519,0,0,0,689
-40,164,7168,72,684,-477,0,0,0,690
-32,84,7136,88,735,-485,0,0,0,691
4,108,7136,57,726,-553,0,0,0,692
-20,80,7100,58,667,-493,0,0,0,693
28,88,7144,106,696,-467,0,0,0,694
-68,100,7120,78,679,-526,0,0,0,695
-28,96,7084,69,675,-465,0,0,0,696
24,44,7120,59,684,-577,0,0,0,697
-64,96,7172,52,680,-609,0,0,0,698
-28,72,7080,46,665,-479,0,0,0,699
-4,52,7060,54,655,-551,0,0,0,700
-24,64,7132,96,665,-511,0,0,0,701
-104,108,7184,85,689,-522,0,0,0,702
-100,112,7052,86,653,-533,0,0,0,703
-52,120,7088,85,733,-491,0,0,0,704
-36,108,7104,65,664,-524,0,0,0,705
-56,84,7092,89,688,-512,0,0,0,706
-44,88,7184,90,667,-576,0,0,0,707
-72,92,7076,59,688,-497,0,0,0,708
-84,100,7168,61,627,-559,0,0,0,709
-28,100,7188,80,698,-501,0,0,0,710
-96,84,7052,92,665,-486,0,0,0,711
-56,144,7180,89,695,-538,0,0,0,712
-80,8,7168,51,656,-522,0,0,0,713
-72,96,7160,78,698,-458,0,0,0,714
-60,124,7140,56,660,-557,0,0,0,715
-40,88,7180,48,689,-487,0,0,0,716
-20,104,7020,73,741,-449,0,0,0,717
-64,140,7188,56,689,-524,0,0,0,718
-48,112,7172,16,707,-462,0,0,0,719
-24,64,7152,44,659,-539,0,0,0,720
-124,104,7120,92,693,-514,0,0,0,721
-12,28,7168,63,716,-569,0,0,0,722
28,88,7052,45,683,-520,0,0,0,723
-20,80,7064,14,662,-571,0,0,0,724
-8,52,7048,101,664,-480,0,0,0,725
-56,148,7120,42,629,-486,0,0,0,726
12,128,7132,113,694,-555,0,0,0,727
-16,64,7096,65,625,-493,0,0,0,728
-16,96,7044,82,657,-540,0,0,0,729
-12,148,7144,59,655,-548,0,0,0,730
-48,116,7148,40,701,-508,0,0,0,731
-64,124,7072,61,648,-555,0,0,0,732
-48,156,7136,82,606,-573,0,0,0,733
-108,56,7152,68,633,-524,0,0,0,734
-84,84,7088,36,675,-540,0,0,0,735
-72,124,7148,74,689,-557,0,0,0,736
-108,180,7100,101,710,-503,0,0,0,737
-60,100,7128,39,673,-541,0,0,0,738
-108,76,7128,80,686,-492,0,0,0,739
-64,112,7176,77,688,-528,0,0,0,740
-128,136,7132,88,664,-501,0,0,0,741
-36,96,7116,31,691,-585,0,0,0,742
-48,132,7160,56,645,-517,0,0,0,743
-68,140,7124,88,648,-503,0,0,0,744
-16,52,7096,50,677,-502,0,0,0,745
-20,88,7112,111,682,-448,0,0,0,746
-36,136,7136,56,681,-495,0,0,0,747
-56,108,7128,90,684,-526,0,0,0,748
-28,72,7212,92,712,-478,0,0,0,749
12,80,7140,27,666,-510,0,0,0,750
-32,144,7136,90,667,-479,0,0,0,751
-80,108,7056,105,669,-515,0,0,0,752
-36,132,7020,62,686,-506,0,0,0,753
-52,112,7120,74,701,-558,0,0,0,754
-36,68,7112,29,724,-541,0,0,0,755
-56,36,7140,71,655,-576,0,0,0,756
-64,96,7132,48,687,-559,0,0,0,757
-80,28,7120,26,691,-484,0,0,0,758
-72,72,7128,104,618,-511,0,0,0,759
-20,120,7148,154,693,-462,0,0,0,760
-16,48,7068,95,706,-449,0,0,0,761
-68,64,7112,64,681,-516,0,0,0,762
-44,64,7156,73,673,-446,0,0,0,763
12,92,7092,108,733,-506,0,0,0,764
-40,152,7152,63,627,-529,0,0,0,765
-40,96,7076,53,641,-509,0,0,0,766
-28,140,7092,70,640,-503,0,0,0,767
-76,100,7164,64,703,-463,0,0,0,768
-60,84,7144,47,720,-514,0,0,0,769
-116,176,7204,36,662,-550,0,0,0,770
-64,88,7180,58,693,-470,0,0,0,771
-76,96,7180,137,670,-541,0,0,0,772
-52,140,7040,97,712,-505,0,0,0,773
-84,16,7136,59,698,-481,0,0,0,774
-60,100,7144,20,688,-507,0,0,0,775
-36,64,7228,44,702,-498,0,0,0,776
-16,100,7176,91,660,-548,0,0,0,777
-44,100,7136,87,708,-529,0,0,0,778
-52,116,7160,34,663,-548,0,0,0,779
-40,92,7156,52,681,-506,0,0,0,780
-40,112,7140,65,702,-540,0,0,0,781
-28,164,7076,99,712,-514,0,0,0,782
-60,128,7132,67,651,-576,0,0,0,783
-28,100,7152,79,646,-467,0,0,0,784
-68,48,7128,64,660,-474,0,0,0,785
-28,124,7168,82,727,-504,0,0,0,786
-48,88,7108,18,651,-502,0,0,0,787
-12,40,7188,104,712,-465,0,0,0,788
-36,116,7164,51,664,-411,0,0,0,789
-64,108,7128,80,722,-528,0,0,0,790
-12,124,7080,35,663,-477,0,0,0,791
-72,156,7124,61,720,-507,0,0,0,792
-80,76,7112,130,634,-535,0,0,0,793
-4,80,7068,101,692,-474,0,0,0,794
-88,196,7188,82,637,-529,0,0,0,795
-36,148,7156,47,691,-581,0,0,0,796
-56,60,7196,19,716,-447,0,0,0,797
-64,104,7116,47,674,-555,0,0,0,798
-76,116,7164,130,705,-487,0,0,0,799
-76,148,7136,85,675,-522,0,0,0,800
-44,64,7068,74,629,-491,0,0,0,801
-12,96,7072,42,701,-491,0,0,0,802
-68,128,7108,30,728,-549,0,0,0,803
-12,88,7076,104,701,-540,0,0,0,804
-20,84,7136,7,685,-536,0,0,0,805
-52,88,7072,94,626,-550,0,0,0,806
32,56,7148,88,678,-575,0,0,0,807
-60,72,7148,50,636,-549,0,0,0,808
-52,112,7176,75,703,-477,0,0,0,809
-52,116,7072,104,648,-488,0,0,0,810
-32,40,7132,82,715,-522,0,0,0,811
-32,40,7192,47,682,-566,0,0,0,812
0,84,7116,49,692,-527,0,0,0,813
-52,92,7052,110,615,-522,0,0,0,814
-8,84,7084,56,646,-576,0,0,0,815
-12,144,7108,60,664,-522,0,0,0,816
4,96,7068,70,702,-518,0,0,0,817
-44,60,7112,21,636,-488,0,0,0,818
-36,64,7172,107,649,-531,0,0,0,819
-44,112,7136,59,662,-505,0,0,0,820
-60,132,7120,55,732,-512,0,0,0,821
-68,116,7176,82,635,-574,0,0,0,822
-72,184,7040,68,687,-548,0,0,0,823
-68,84,7096,68,623,-555,0,0,0,824
-48,112,7064,59,707,-567,0,0,0,825
-28,124,7080,60,678,-537,0,0,0,826
-28,80,7160,92,630,-516,0,0,0,827
-40,120,7104,82,705,-529,0,0,0,828
-88,64,7188,116,648,-536,0,0,0,829
-36,132,7204,45,697,-575,0,0,0,830
-52,124,7160,82,735,-517,0,0,0,831
-64,140,7144,85,707,-540,0,0,0,832
-28,76,7188,98,636,-514,0,0,0,833
-32,96,7168,122,682,-491,0,0,0,834
-48,64,7160,68,675,-488,0,0,0,835
-100,60,7100,61,704,-525,0,0,0,836
-40,112,7188,55,679,-523,0,0,0,837
-20,92,7136,114,660,-532,0,0,0,838
-16,56,7092,34,660,-490,0,0,0,839
-36,72,7164,93,688,-583,0,0,0,840
-16,60,7056,83,679,-560,0,0,0,841
-60,56,7132,97,641,-559,0,0,0,842
-64,96,7208,61,705,-487,0,0,0,843
-4,104,7080,94,657,-524,0,0,0,844
-72,52,7080,144,681,-540,0,0,0,845
-84,56,7188,45,705,-499,0,0,0,846
-56,80,7108,40,653,-552,0,0,0,847
-16,52,7116,76,698,-590,0,0,0,848
-40,60,7088,40,713,-548,0,0,0,849
-64,96,7076,79,633,-538,0,0,0,850
-44,100,7148,73,698,-562,0,0,0,851
-28,80,7068,71,690,-531,0,0,0,852
-84,84,7068,66,649,-436,0,0,0,853
-96,88,7132,72,670,-491,0,0,0,854
-128,92,7152,92,710,-554,0,0,0,855
-48,228,7112,61,698,-449,0,0,0,856
-76,104,7156,105,684,-493,0,0,0,857
-28,80,7068,49,658,-519,0,0,0,858
-92,116,7104,86,682,-518,0,0,0,859
-32,92,7156,40,647,-503,0,0,0,860
-56,160,7200,62,689,-532,0,0,0,861
-28,72,7176,40,662,-447,0,0,0,862
-40,80,7084,83,690,-535,0,0,0,863
-56,80,7148,80,658,-524,0,0,0,866
-20,116,7004,94,703,-492,0,0,0,867
-16,88,7128,98,694,-536,0,0,0,868
-32,76,7180,116,661,-514,0,0,0,869
-112,128,7048,99,651,-542,0,0,0,870
-80,56,7120,54,653,-498,0,0,0,871
4,72,7096,104,655,-550,0,0,0,872
8,16,7196,70,674,-536,0,0,0,873
-20,100,7104,54,665,-508,0,0,0,874
-12,92,7120,80,701,-561,0,0,0,875
-40,100,7176,58,648,-442,0,0,0,876
-72,108,7192,55,677,-499,0,0,0,877
-36,88,7116,90,634,-546,0,0,0,878
-40,56,7136,85,686,-516,0,0,0,879
-92,168,7204,47,707,-483,0,0,0,880
-68,84,7112,44,667,-474,0,0,0,881
-72,104,7184,94,661,-538,0,0,0,882
-104,132,7168,16,664,-498,0,0,0,883
-80,136,7180,81,659,-569,0,0,0,884
-84,120,7132,102,670,-530,0,0,0,885
-92,80,7128,87,665,-484,0,0,0,886
-68,56,7104,78,686,-514,0,0,0,887
-108,84,7128,79,672,-478,0,0,0,888
-120,156,7116,112,696,-484,0,0,0,889
-32,72,7128,63,662,-476,0,0,0,890
-116,60,7088,107,694,-552,0,0,0,891
-60,72,7076,82,692,-550,0,0,0,892
-16,144,7176,55,708,-507,0,0,0,893
-60,84,7184,69,693,-511,0,0,0,894
-60,68,7076,101,704,-554,0,0,0,895
-32,72,7136,54,701,-529,0,0,0,896
-40,116,7128,94,677,-495,0,0,0,897
36,88,7108,36,715,-530,0,0,0,898
-40,160,7048,65,684,-486,0,0,0,899
-4,48,7180,90,696,-489,0,0,0,900
-12,68,7188,121,715,-508,0,0,0,901
8,56,7144,25,708,-467,0,0,0,902
12,92,7120,92,710,-503,0,0,0,903
-60,88,7180,141,686,-526,0,0,0,904
-8,84,7044,96,634,-510,0,0,0,905
-84,44,7084,114,661,-498,0,0,0,906
-8,104,7076,77,711,-500,0,0,0,907
-20,124,7108,90,652,-553,0,0,0,908
-48,52,7132,87,627,-479,0,0,0,909
-64,68,7104,35,710,-523,0,0,0,910
-28,132,7112,51,736,-427,0,0,0,911
-48,88,7060,82,658,-436,0,0,0,912
-160,116,7084,66,689,-511,0,0,0,913
-48,124,7172,82,721,-558,0,0,0,914
-44,104,7044,78,647,-539,0,0,0,915
-96,104,7156,84,682,-500,0,0,0,916
-104,124,7076,48,729,-531,0,0,0,917
-36,64,7080,61,665,-527,0,0,0,918
-56,96,7148,78,634,-488,0,0,0,919
-44,76,7184,102,692,-525,0,0,0,920
-16,48,7148,56,698,-538,0,0,0,921
8,96,7140,91,712,-533,0,0,0,922
-64,160,7088,73,696,-516,0,0,0,923
-16,80,7124,45,669,-527,0,0,0,924
-64,116,7204,46,721,-491,0,0,0,925
-20,124,7176,117,667,-558,0,0,0,926
-8,72,7124,68,665,-525,0,0,0,927
-24,88,7096,85,712,-467,0,0,0,928
-12,84,7112,75,702,-526,0,0,0,929
-24,52,7080,108,672,-491,0,0,0,930
4,148,7152,71,679,-535,0,0,0,931
-56,92,7156,52,648,-500,0,0,0,932
-52,104,7056,87,680,-499,0,0,0,933
-28,100,7216,38,603,-506,0,0,0,934
-76,24,7136,68,644,-512,0,0,0,935
-44,116,7192,52,697,-493,0,0,0,936
-44,76,7168,92,642,-466,0,0,0,937
-88,112,7100,71,637,-474,0,0,0,938
-72,128,7052,57,608,-576,0,0,0,939
-88,140,7128,82,664,-500,0,0,0,940
-96,104,7104,53,679,-529,0,0,0,941
-48,172,7016,85,689,-473,0,0,0,942
-60,76,7116,108,708,-555,0,0,0,943
-48,108,7112,47,672,-552,0,0,0,944
-40,136,7068,61,662,-500,0,0,0,945
-84,128,7084,123,684,-454,0,0,0,946
-44,92,7136,121,703,-523,0,0,0,947
-84,100,7196,102,649,-526,0,0,0,948
-52,100,7120,122,698,-535,0,0,0,949
-56,108,7128,97,673,-497,0,0,0,950
-20,100,7156,57,666,-551,0,0,0,951
-64,88,7100,96,701,-573,0,0,0,952
-20,56,7124,76,684,-536,0,0,0,953
-16,96,7144,110,693,-533,0,0,0,954
16,80,7164,97,714,-503,0,0,0,955
-16,76,7076,90,670,-476,0,0,0,956
-40,120,7208,63,653,-530,0,0,0,957
-24,84,7148,66,661,-503,0,0,0,958
12,120,7168,108,664,-543,0,0,0,959
-36,44,7020,76,678,-571,0,0,0,960
16,88,7144,113,686,-494,0,0,0,961
-4,88,7220,50,694,-403,0,0,0,962
-32,72,7068,77,650,-498,0,0,0,963
-56,144,7208,75,714,-571,0,0,0,964
-72,96,7108,93,680,-540,0,0,0,965
-40,112,7144,99,692,-528,0,0,0,966
-72,88,7176,73,666,-573,0,0,0,967
-60,120,7072,80,671,-467,0,0,0,968
-40,80,7236,50,722,-495,0,0,0,969
-52,136,7148,97,734,-492,0,0,0,970
-52,108,7052,124,689,-507,0,0,0,971
-88,84,7044,98,665,-597,0,0,0,972
-36,72,7204,30,696,-530,0,0,0,973
-116,84,7168,78,669,-578,0,0,0,974
-68,72,7160,90,641,-516,0,0,0,975
-120,96,7172,75,677,-507,0,0,0,976
0,84,7136,41,681,-490,0,0,0,977
-28,40,7100,44,667,-541,0,0,0,978
-80,96,7248,36,684,-544,0,0,0,979
-20,104,7120,101,715,-564,0,0,0,980
-16,28,7072,58,679,-475,0,0,0,981
-16,112,7164,43,680,-514,0,0,0,982
-20,72,7108,17,695,-467,0,0,0,983
-80,80,7092,46,729,-465,0,0,0,984
-84,68,7056,113,682,-533,0,0,0,985
-52,36,7120,79,686,-553,0,0,0,986
-12,72,7208,106,687,-552,0,0,0,987
-16,112,7176,112,628,-563,0,0,0,988
-12,68,7148,71,663,-529,0,0,0,989
-24,72,7152,35,673,-481,0,0,0,990
-24,100,7152,56,678,-512,0,0,0,991
-12,104,7168,47,663,-491,0,0,0,992
-12,100,7024,123,747,-477,0,0,0,993
-44,116,7140,37,698,-493,0,0,0,994
-40,136,7060,61,644,-502,0,0,0,995
-56,76,7096,14,682,-505,0,0,0,996
-108,124,7156,84,644,-514,0,0,0,997
-76,104,7092,43,652,-574,0,0,0,998
-64,88,7144,122,666,-469,0,0,0,999
-132,96,7164,116,662,-554,0,0,0,1000
-104,136,7116,52,664,-552,0,0,0,1001
-56,168,7100,21,708,-488,0,0,0,1002
-100,112,7100,79,658,-490,0,0,0,1003
-104,80,7092,119,682,-561,0,0,0,1004
-76,88,7096,105,698,-488,0,0,0,1005
-84,76,7164,71,722,-488,0,0,0,1006
-56,68,7188,63,684,-559,0,0,0,1007
-48,112,7140,68,663,-534,0,0,0,1008
24,108,7124,61,645,-517,0,0,0,1009
-104,104,7172,125,676,-486,0,0,0,1010
8,96,7088,73,682,-593,0,0,0,1011
-68,92,7116,53,682,-517,0,0,0,1012
-52,108,7116,80,676,-535,0,0,0,1013
-8,84,7096,97,626,-479,0,0,0,1014
-44,148,7080,101,705,-441,0,0,0,1015
-32,16,7136,48,673,-599,0,0,0,1016
-24,60,7144,82,682,-522,0,0,0,1017
-76,96,7184,106,698,-534,0,0,0,1018
-24,48,7088,103,686,-549,0,0,0,1019
-24,108,7104,38,648,-507,0,0,0,1020
-56,88,7148,47,695,-530,0,0,0,1021
-44,56,7104,103,710,-525,0,0,0,1022
-44,104,7144,118,664,-502,0,0,0,1023
-76,76,7160,89,658,-567,0,0,0,1024
-44,108,7120,63,720,-490,0,0,0,1025
-68,156,7124,55,713,-532,0,0,0,1026
-24,64,7164,93,672,-510,0,0,0,1027
-96,100,7164,3,664,-493,0,0,0,1028
-96,136,7076,86,697,-538,0,0,0,1029
-52,152,7064,88,683,-472,0,0,0,1030
-92,104,7132,99,684,-506,0,0,0,1031
-56,140,7156,74,734,-528,0,0,0,1032
-64,100,7076,56,696,-509,0,0,0,1033
-44,112,7092,117,692,-541,0,0,0,1034
24,112,7104,59,668,-568,0,0,0,1035
-100,112,7116,69,646,-477,0,0,0,1036
-16,88,7096,121,656,-455,0,0,0,1037
-12,32,7120,54,668,-477,0,0,0,1038
-68,84,7148,64,646,-520,0,0,0,1039
-4,44,7092,101,653,-489,0,0,0,1040
-80,88,7180,41,760,-571,0,0,0,1041
-76,84,7180,108,669,-503,0,0,0,1042
-68,84,7124,68,692,-491,0,0,0,1043
-36,92,7104,95,712,-531,0,0,0,1044
-28,40,7168,-7,692,-508,0,0,0,1045
-56,88,7124,72,628,-536,0,0,0,1046
-40,80,7140,107,696,-446,0,0,0,1047
0,156,7112,80,668,-491,0,0,0,1048
-116,56,7148,71,680,-498,0,0,0,1049
-16,68,7072,62,684,-485,0,0,0,1050
-24,92,7096,110,664,-448,0,0,0,1051
-56,20,7140,82,639,-440,0,0,0,1052
-48,116,7168,121,676,-530,0,0,0,1053
-76,120,7116,68,741,-548,0,0,0,1054
-84,68,7116,73,701,-514,0,0,0,1055
-60,100,7100,41,714,-542,0,0,0,1056
-56,100,7132,80,682,-458,0,0,0,1057
-124,120,7120,37,708,-493,0,0,0,1058
-108,160,7132,111,630,-509,0,0,0,1059
-76,92,7120,129,616,-481,0,0,0,1060
-52,88,7168,87,670,-560,0,0,0,1061
-44,188,7136,84,635,-502,0,0,0,1062
-96,64,7128,37,692,-503,0,0,0,1063
-60,140,7164,22,653,-524,0,0,0,1064
-36,84,7132,121,657,-538,0,0,0,1065
-32,68,7132,50,691,-548,0,0,0,1066
-40,124,7120,33,603,-493,0,0,0,1067
-56,120,7140,90,630,-474,0,0,0,1068
-16,84,7148,57,653,-483,0,0,0,1069
-40,124,7140,102,688,-517,0,0,0,1070
-64,44,7052,46,684,-541,0,0,0,1071
-68,92,7120,42,714,-455,0,0,0,1072
-4,156,7120,72,717,-495,0,0,0,1073
-36,72,7156,97,663,-482,0,0,0,1074
-48,52,7124,59,675,-500,0,0,0,1075
0,92,7144,88,686,-497,0,0,0,1076
20,88,7116,92,685,-463,0,0,0,1077
-64,76,7208,91,677,-486,0,0,0,1078
-32,80,7128,83,639,-550,0,0,0,1079
-64,104,7120,78,670,-486,0,0,0,1080
-68,48,7052,81,659,-484,0,0,0,1081
-32,152,7204,49,693,-481,0,0,0,1082
-60,100,7180,131,724,-491,0,0,0,1083
-56,92,7116,55,731,-482,0,0,0,1084
-108,132,7048,40,620,-567,0,0,0,1085
-44,108,7176,87,625,-465,0,0,0,1086
-72,140,7108,24,682,-538,0,0,0,1087
-24,96,7152,117,701,-553,0,0,0,1088
-96,100,7112,31,684,-462,0,0,0,1089
-96,104,7220,107,637,-458,0,0,0,1090
-56,108,7136,64,690,-493,0,0,0,1091
-96,96,7172,68,694,-502,0,0,0,1092
-76,52,7112,143,669,-506,0,0,0,1093
-56,76,7160,90,662,-490,0,0,0,1094
-88,88,7200,55,668,-507,0,0,0,1095
-48,76,7168,38,675,-519,0,0,0,1096
-12,116,7140,132,622,-532,0,0,0,1097
-48,52,7160,120,692,-506,0,0,0,1098
20,68,7048,55,664,-532,0,0,0,1099
-92,56,7128,68,627,-526,0,0,0,1100
-12,100,7108,73,703,-566,0,0,0,1101
-48,88,7108,92,682,-547,0,0,0,1102
-56,56,7196,75,647,-524,0,0,0,1103
-16,72,7128,104,675,-459,0,0,0,1104
16,36,7216,80,651,-479,0,0,0,1105
-60,92,7068,94,733,-566,0,0,0,1106
-20,152,7084,62,672,-584,0,0,0,1107
-40,108,7164,120,720,-514,0,0,0,1108
-36,92,7128,125,686,-515,0,0,0,1109
-32,68,7140,52,690,-518,0,0,0,1110
16,136,7100,66,661,-510,0,0,0,1111
-112,76,7132,65,686,-564,0,0,0,1112
-68,120,7084,113,679,-517,0,0,0,1113
-52,80,7204,103,707,-513,0,0,0,1114
-52,124,7048,69,703,-494,0,0,0,1115
-60,52,7116,58,708,-538,0,0,0,1116
-116,140,7152,98,636,-540,0,0,0,1117
-76,136,7116,16,664,-495,0,0,0,1118
-72,72,7112,72,735,-536,0,0,0,1119
0,124,7152,127,694,-469,0,0,0,1120
-112,80,7096,49,704,-486,0,0,0,1121
-52,48,7148,37,686,-511,0,0,0,1122
-60,180,7112,69,679,-503,0,0,0,1123
-52,44,7176,73,660,-602,0,0,0,1124
-36,64,7096,110,729,-534,0,0,0,1125
-52,24,7140,109,687,-502,0,0,0,1126
24,76,7132,92,652,-513,0,0,0,1127
-16,124,7076,97,679,-598,0,0,0,1128
-56,68,7140,66,665,-531,0,0,0,1129
-48,124,7140,108,656,-523,0,0,0,1130
-64,100,7160,82,687,-491,0,0,0,1131
-32,84,7148,102,656,-489,0,0,0,1132
-48,24,7196,88,641,-490,0,0,0,1133
-56,72,7160,71,684,-502,0,0,0,1134
-72,108,7076,61,679,-526,0,0,0,1135
-68,84,7068,70,727,-482,0,0,0,1136
-8,84,7104,37,686,-494,0,0,0,1137
-32,120,7184,38,693,-516,0,0,0,1138
-44,64,7180,60,679,-505,0,0,0,1139
-44,92,7192,66,677,-552,0,0,0,1140
-52,76,7128,108,708,-535,0,0,0,1141
-56,148,7172,28,698,-571,0,0,0,1142
-64,172,7148,82,675,-529,0,0,0,1143
-28,100,7132,77,732,-568,0,0,0,1144
-44,60,7120,97,708,-491,0,0,0,1145
-64,60,7120,72,701,-462,0,0,0,1146
-88,108,7128,80,672,-489,0,0,0,1147
-48,104,7120,37,713,-503,0,0,0,1148
-32,116,7120,93,627,-491,0,0,0,1149
-40,92,7096,51,665,-469,0,0,0,1150
-36,92,7128,87,672,-472,0,0,0,1151
-64,76,7068,79,622,-531,0,0,0,1152
-80,128,7108,59,707,-486,0,0,0,1153
-100,140,7132,75,701,-530,0,0,0,1154
-52,108,7204,71,679,-531,0,0,0,1155
-28,96,7116,95,654,-490,0,0,0,1156
-80,92,7012,61,721,-503,0,0,0,1157
-36,84,7132,55,704,-465,0,0,0,1158
-44,108,7092,86,712,-536,0,0,0,1159
-28,88,7148,116,600,-485,0,0,0,1160
-36,96,7104,46,658,-545,0,0,0,1161
-44,84,7144,66,668,-541,0,0,0,1162
-48,112,7136,71,653,-529,0,0,0,1163
-20,144,7116,106,648,-500,0,0,0,1164
-16,76,7184,98,666,-534,0,0,0,1165
-16,132,7148,106,658,-529,0,0,0,1166
-32,72,7192,67,714,-547,0,0,0,1167
-28,88,7124,54,698,-530,0,0,0,1168
-40,92,7112,51,672,-505,0,0,0,1169
-52,92,7108,111,720,-541,0,0,0,1170
-48,100,7100,53,690,-498,0,0,0,1171
-64,112,7092,91,704,-529,0,0,0,1172
-60,96,7020,49,712,-545,0,0,0,1173
8,124,7176,62,699,-458,0,0,0,1174
-72,60,7088,71,644,-569,0,0,0,1175
-64,60,7124,62,705,-543,0,0,0,1176
-112,140,7000,101,681,-488,0,0,0,1177
-48,52,7116,43,715,-508,0,0,0,1178
-20,84,7052,82,639,-455,0,0,0,1179
-36,96,7116,74,642,-512,0,0,0,1180
-96,96,7196,82,705,-500,0,0,0,1181
-76,132,7120,74,667,-526,0,0,0,1182
-40,136,7140,85,714,-555,0,0,0,1183
-60,56,7116,55,699,-495,0,0,0,1184
-84,84,7140,59,654,-563,0,0,0,1185
-4,96,7152,117,675,-490,0,0,0,1186
-80,80,7144,80,645,-541,0,0,0,1187
-40,112,7120,108,625,-459,0,0,0,1188
4,64,7080,75,702,-509,0,0,0,1189
-40,140,7100,75,672,-456,0,0,0,1190
-60,164,7144,55,693,-453,0,0,0,1191
-24,80,7108,49,678,-502,0,0,0,1192
-76,112,7196,89,639,-474,0,0,0,1193
-32,108,7076,44,700,-521,0,0,0,1194
-56,52,7120,77,698,-542,0,0,0,1195
-56,116,7172,74,668,-500,0,0,0,1196
-28,100,7096,89,611,-486,0,0,0,1197
-56,72,7176,131,722,-532,0,0,0,1198
-104,128,7116,52,695,-485,0,0,0,1199
-92,104,7124,31,637,-444,0,0,0,1200
-8,88,7164,62,687,-506,0,0,0,1201
-112,68,7084,88,635,-517,0,0,0,1202
-36,28,7136,127,698,-550,0,0,0,1203
-24,140,7088,46,716,-569,0,0,0,1204
-104,100,7144,79,648,-486,0,0,0,1205
-88,72,7156,73,641,-543,0,0,0,1206
-52,88,7152,52,680,-483,0,0,0,1207
-36,76,7104,97,693,-453,0,0,0,1208
-96,112,7088,62,649,-504,0,0,0,1209
-56,140,7156,75,722,-515,0,0,0,1210
-24,88,7132,54,692,-533,0,0,0,1211
-76,92,7152,86,655,-538,0,0,0,1212
